user;timestamp;cpu;cpu_count;ram;disco;qtd_processos;bytes_recv;package_recv;bytes_sent;package_sent;proc1_name;proc1_cpu_pct;proc2_name;proc2_cpu_pct;proc3_name;proc3_cpu_pct;proc4_name;proc4_cpu_pct;proc5_name;proc5_cpu_pct
servidor20.ASWE776;2025-10-06 18:58:20;58.9;2;67.7;6.9;205;141533010;141533010;78743807;82891;conhost.exe;50.35;python.exe;13;System;0;;0;Registry;0
servidor19.LETSS05HWDF;2025-10-06 18:58:31;58.4;2;67.6;6.9;205;141533010;141533010;78743807;82891;conhost.exe;49.7;python.exe;12.55;System;0;;0;Registry;0
servidor19.LETSS05HWDF;2025-10-06 18:58:43;61.2;2;67.6;6.9;205;141533010;141533010;78743807;82891;conhost.exe;49.95;python.exe;12.05;svchost.exe;0.55;System;0;;0
servidor19.LETSS05HWDF;2025-10-06 18:58:55;58.6;2;67.4;6.9;205;141533010;141533010;78743807;82891;conhost.exe;49.5;python.exe;11.5;svchost.exe;1.15;jetbrains-toolbox.exe;0.6;System;0
servidor19.LETSS05HWDF;2025-10-06 18:59:06;59.7;2;67.6;6.9;204;141533010;141533010;78743807;82891;conhost.exe;50;python.exe;12.05;Code.exe;1.15;svchost.exe;0.55;chrome.exe;0.55
servidor19.LETSS05HWDF;2025-10-06 18:59:18;73;2;68.7;6.9;207;141533010;141533010;78743807;82891;conhost.exe;38.15;python.exe;11.6;System;3.2;MsMpEng.exe;2.9;svchost.exe;2.5
servidor19.LETSS05HWDF;2025-10-06 18:59:30;62.9;2;69.1;6.9;208;141533010;141533010;78743807;82891;conhost.exe;49.2;python.exe;13.65;System;1.1;svchost.exe;0.55;;0
servidor19.LETSS05HWDF;2025-10-06 18:59:42;57.4;2;68.5;6.9;208;141533010;141533010;78743807;82891;conhost.exe;49.75;python.exe;13.65;svchost.exe;1.1;Code.exe;0.55;System;0
servidor19.LETSS05HWDF;2025-10-06 19:01:22;4.8;2;70.6;6.9;206;141533010;141533010;78744075;82894;conhost.exe;31.15;Code.exe;13.6;MoUsoCoreWorker.exe;10;python.exe;10;StartMenuExperienceHost.exe;3.55
servidor19.LETSS05HWDF;2025-10-06 19:01:34;82.3;2;69.3;6.9;206;141533010;141533010;78744477;82896;conhost.exe;25.95;Code.exe;20.75;Code.exe;9.5;Code.exe;8.8;python.exe;8.3
servidor19.LETSS05HWDF;2025-10-06 19:01:53;88.9;2;73.4;6.9;210;141533010;141533010;78744611;82898;chrome.exe;26.1;chrome.exe;26;chrome.exe;14.5;chrome.exe;6;ctfmon.exe;5.6
servidor19.LETSS05HWDF;2025-10-06 19:02:12;93;2;74.5;6.9;217;141533010;141533010;78744745;82898;conhost.exe;36.35;Code.exe;10.25;Code.exe;9.3;python.exe;7.45;Code.exe;6.4
servidor19.LETSS05HWDF;2025-10-06 19:02:24;92.2;2;73.8;6.9;215;141533010;141533010;78747098;82921;conhost.exe;39.55;python.exe;10.35;dwm.exe;7.6;MsMpEng.exe;2;sppsvc.exe;2
servidor19.LETSS05HWDF;2025-10-06 19:02:36;85.9;2;75.3;6.9;217;141535109;141535109;78757027;83007;conhost.exe;39.85;python.exe;14.45;sppsvc.exe;11.4;svchost.exe;4;MsMpEng.exe;3.05
servidor19.LETSS05HWDF;2025-10-06 19:02:48;65.1;2;74.5;6.9;217;141535215;141535215;78768567;83125;conhost.exe;48.25;python.exe;16.1;jetbrains-toolbox.exe;0.5;dwm.exe;0.5;svchost.exe;0.5
servidor19.LETSS05HWDF;2025-10-06 19:03:00;67.9;2;74.1;6.9;216;141535215;141535215;78770218;83142;conhost.exe;47.85;python.exe;15.1;chrome.exe;2.1;dwm.exe;1.55;svchost.exe;1.05
servidor19.LETSS05HWDF;2025-10-06 19:03:12;62.9;2;74;6.9;216;141535215;141535215;78770218;83142;conhost.exe;49.3;python.exe;15.75;chrome.exe;0.5;chrome.exe;0.5;System;0
servidor19.LETSS05HWDF;2025-10-06 19:03:24;62;2;74;6.9;216;141535215;141535215;78770218;83142;conhost.exe;48.9;python.exe;16.15;System;0.5;svchost.exe;0.5;;0
servidor19.LETSS05HWDF;2025-10-06 19:03:36;64.6;2;73.4;6.9;214;141535215;141535215;78770304;83143;conhost.exe;49.55;python.exe;14.9;dwm.exe;1.05;svchost.exe;0.55;chrome.exe;0.55
servidor19.LETSS05HWDF;2025-10-06 19:03:48;61.7;2;72.9;6.9;213;141535215;141535215;78770304;83143;conhost.exe;48.45;python.exe;14.4;svchost.exe;1.05;dwm.exe;1.05;chrome.exe;1.05
servidor19.LETSS05HWDF;2025-10-06 19:04:00;61.4;2;72.8;6.9;212;141535215;141535215;78770304;83143;conhost.exe;49.65;python.exe;14.95;svchost.exe;1.05;svchost.exe;0.55;svchost.exe;0.55
servidor19.LETSS05HWDF;2025-10-06 19:04:12;71;2;73.1;6.9;216;141572826;141572826;78821797;83296;conhost.exe;40.15;python.exe;15.7;sppsvc.exe;14.05;chrome.exe;1.95;dwm.exe;1.45
servidor19.LETSS05HWDF;2025-10-06 19:04:25;78;2;72.6;6.9;217;141724253;141724253;78996619;83769;conhost.exe;45.45;python.exe;15;chrome.exe;2;backgroundTaskHost.exe;2;explorer.exe;1.5
servidor19.LETSS05HWDF;2025-10-06 19:04:37;89;2;74.2;6.9;218;141822637;141822637;79061914;83926;conhost.exe;43.3;python.exe;13.4;dwm.exe;7.75;chrome.exe;1.55;System;1
servidor19.LETSS05HWDF;2025-10-06 19:04:49;67.1;2;73;6.9;218;141860371;141860371;79145257;84037;conhost.exe;47.15;python.exe;15.2;svchost.exe;0.5;dwm.exe;0.5;svchost.exe;0.5
servidor19.LETSS05HWDF;2025-10-06 19:05:01;70.3;2;72.7;6.9;216;141860371;141860371;79145625;84041;conhost.exe;46.05;python.exe;14;svchost.exe;1.5;svchost.exe;1;svchost.exe;0.5
servidor19.LETSS05HWDF;2025-10-06 19:05:14;84.6;2;75.2;6.9;219;141860371;141860371;79150584;84090;chrome.exe;26.35;conhost.exe;25.3;chrome.exe;13.5;python.exe;9.35;chrome.exe;8.5
servidor19.LETSS05HWDF;2025-10-06 19:05:27;83.2;2;69.8;6.9;213;141864786;141864786;79163457;84181;conhost.exe;46.85;python.exe;13.45;Code.exe;4.4;Code.exe;2.15;chrome.exe;1.6
servidor19.LETSS05HWDF;2025-10-06 19:05:38;68.5;2;69.2;6.9;212;141938303;141938303;79254152;84509;conhost.exe;43.8;python.exe;10.2;System;1.6;svchost.exe;1.05;dwm.exe;1
servidor19.LETSS05HWDF;2025-10-06 19:05:51;69;2;69.3;6.9;211;141992460;141992526;79335582;84785;conhost.exe;45.65;python.exe;11.55;dwm.exe;2.6;sppsvc.exe;2.5;System;1.55
servidor19.LETSS05HWDF;2025-10-06 19:06:03;69.6;2;69.2;6.9;209;142059048;142059048;79393308;84896;conhost.exe;46.05;python.exe;11.9;dwm.exe;3.8;System;0.55;OneDrive.exe;0.55
servidor19.LETSS05HWDF;2025-10-06 19:06:15;63.8;2;69.2;6.9;208;142082520;142082520;79439610;84973;conhost.exe;46.75;python.exe;11.95;dwm.exe;2.7;OneDrive.exe;1.1;System;0.55
servidor19.LETSS05HWDF;2025-10-06 19:06:26;66.1;2;69;6.9;207;142220387;142220387;79492850;85091;conhost.exe;47.4;python.exe;13.1;dwm.exe;4.9;svchost.exe;1.1;jetbrains-toolbox.exe;1.1
servidor19.LETSS05HWDF;2025-10-06 19:06:38;69.9;2;68.8;6.9;207;142249627;142249627;79562218;85186;conhost.exe;46.5;dwm.exe;29;python.exe;12.6;System;1.65;OneDrive.exe;1.65
servidor19.LETSS05HWDF;2025-10-06 19:06:50;64.4;2;68.7;6.9;207;142254822;142254822;79566863;85201;conhost.exe;46.35;python.exe;10.5;System;1.65;dwm.exe;1.65;mysqld.exe;1.1
servidor42.LUCHT33RSTA;2025-10-04 21:49:24;30.1;8;49.5;40.6;283;527276520;527276520;208650550;288083;chrome.exe;8.05;python.exe;4.89;chrome.exe;2.69;dwm.exe;2.12;chrome.exe;1.3
servidor42.LUCHT33RSTA;2025-10-04 21:49:37;20.4;8;49.3;40.6;283;527305265;527305265;208653965;288111;python.exe;4.61;explorer.exe;2.29;dwm.exe;1.46;chrome.exe;1.09;chrome.exe;0.99
servidor42.LUCHT33RSTA;2025-10-04 21:49:49;27.6;8;50;40.6;285;527434888;527434888;208715775;288283;python.exe;4.08;explorer.exe;1.56;dwm.exe;1.44;chrome.exe;0.72;System;0.49
servidor42.LUCHT33RSTA;2025-10-04 21:50:01;17.9;8;50.1;40.6;285;527457800;527457800;208719587;288315;explorer.exe;6.01;python.exe;4.65;firefox.exe;1.54;chrome.exe;1.2;chrome.exe;1.2
servidor42.LUCHT33RSTA;2025-10-04 21:50:14;21.2;8;51.1;40.6;286;527509254;527509254;208731244;288369;python.exe;4.9;chrome.exe;2.4;dwm.exe;2.29;vlc.exe;1.6;System;1.41
servidor42.LUCHT33RSTA;2025-10-04 21:50:26;24.3;8;50.2;40.6;286;527545630;527545630;208753601;288425;dwm.exe;5.51;python.exe;5.25;explorer.exe;3.74;Code.exe;2.02;Code.exe;1.79
servidor42.LUCHT33RSTA;2025-10-04 21:50:38;22.3;8;51.7;40.6;285;527563492;527563492;208756924;288451;python.exe;5.03;vlc.exe;4.8;explorer.exe;3.54;chrome.exe;1.68;dwm.exe;1.56
servidor42.LUCHT33RSTA;2025-10-04 21:50:51;25.4;8;52.2;40.6;291;527596977;527596977;208767966;288488;explorer.exe;5.26;python.exe;4.83;MsMpEng.exe;2.52;vlc.exe;1.71;dwm.exe;1.41
servidor42.LUCHT33RSTA;2025-10-04 21:51:04;37.5;8;54.7;40.6;298;527641069;527641069;208785020;288583;python.exe;5.35;chrome.exe;2.75;dwm.exe;2.24;vlc.exe;2.01;System;1.05
servidor42.LUCHT33RSTA;2025-10-04 21:51:16;22.6;8;54.7;40.6;298;527678598;527678598;208797892;288642;python.exe;5.78;Photos.exe;5.41;dwm.exe;3.12;chrome.exe;1.95;System;0.94
servidor42.LUCHT33RSTA;2025-10-04 21:51:29;21.6;8;54.6;40.6;298;527715043;527715103;208806501;288682;Photos.exe;6.2;python.exe;5.16;dwm.exe;2.06;chrome.exe;1.31;firefox.exe;0.76
servidor42.LUCHT33RSTA;2025-10-04 21:51:42;26.1;8;54.7;40.6;298;527750688;527750688;208819727;288734;chrome.exe;11.24;python.exe;5.65;chrome.exe;2.89;dwm.exe;2.2;Photos.exe;1.8
servidor42.LUCHT33RSTA;2025-10-04 21:51:54;25.7;8;55;40.6;295;527857389;527857389;208842609;288832;python.exe;5.03;chrome.exe;3.6;Photos.exe;2.74;chrome.exe;1.66;dwm.exe;1.1
servidor42.LUCHT33RSTA;2025-10-04 21:52:07;25.5;8;55.1;40.6;296;529111917;529111917;208929852;289147;chrome.exe;24.71;python.exe;5.92;chrome.exe;3.04;chrome.exe;2.98;dwm.exe;1.94
servidor42.LUCHT33RSTA;2025-10-04 21:52:20;25.4;8;55.4;40.6;299;530738035;530738035;209033402;289491;chrome.exe;14.5;python.exe;5.04;chrome.exe;3.9;Photos.exe;2.09;chrome.exe;1.84
servidor42.LUCHT33RSTA;2025-10-04 21:52:33;29.9;8;56.4;40.6;299;534680422;534680422;209300145;290399;chrome.exe;16.5;python.exe;5.42;chrome.exe;3.67;chrome.exe;3.59;MemCompression;3.41
servidor42.LUCHT33RSTA;2025-10-04 21:52:46;45.4;8;58.6;40.6;297;589916930;589916930;209998400;295611;chrome.exe;15.88;python.exe;5.91;dwm.exe;4.15;chrome.exe;3.15;chrome.exe;2.73
servidor42.LUCHT33RSTA;2025-10-04 21:52:59;41.8;8;58.4;40.6;298;623146767;623146767;210330751;298705;chrome.exe;13.44;chrome.exe;7.95;Photos.exe;7.14;python.exe;6.45;dwm.exe;5.88
servidor42.LUCHT33RSTA;2025-10-04 21:53:13;40.5;8;58.5;40.6;299;682014495;682014495;210924291;304043;python.exe;5.47;chrome.exe;5.46;chrome.exe;4.03;chrome.exe;3.49;dwm.exe;3.26
servidor42.LUCHT33RSTA;2025-10-04 21:53:27;47.2;8;59.6;40.6;298;724057629;724508711;211621290;308520;chrome.exe;25.62;chrome.exe;9.49;python.exe;5.25;chrome.exe;5.05;chrome.exe;4.08
servidor42.LUCHT33RSTA;2025-10-04 21:53:42;78.5;8;61.6;40.6;298;831519952;832035442;212630207;317994;chrome.exe;10.54;chrome.exe;8.74;chrome.exe;6.45;python.exe;5.51;dwm.exe;4
servidor42.LUCHT33RSTA;2025-10-04 21:53:57;77.9;8;62.1;40.6;298;988536158;988536591;213951462;331187;chrome.exe;7.81;chrome.exe;6.21;python.exe;5.75;System;4.17;chrome.exe;3.12
servidor42.LUCHT33RSTA;2025-10-04 21:54:11;64.5;8;62.1;40.6;299;1041118064;1041118064;214406938;335611;chrome.exe;9.72;chrome.exe;7.91;chrome.exe;7.35;python.exe;5.74;chrome.exe;3.42
servidor42.LUCHT33RSTA;2025-10-04 21:54:25;46.7;8;61.9;40.6;299;1124338665;1124338665;215102484;342634;chrome.exe;9.71;chrome.exe;9.35;chrome.exe;6.64;python.exe;5.94;chrome.exe;4.11
servidor42.LUCHT33RSTA;2025-10-04 21:54:40;63;8;62.6;40.6;303;1157422158;1157422732;215495319;345702;chrome.exe;11.03;chrome.exe;7.09;chrome.exe;6;python.exe;5.83;chrome.exe;3.83
servidor42.LUCHT33RSTA;2025-10-04 21:54:59;95.3;8;63.9;40.6;303;1361266085;1361585601;217717033;364410;chrome.exe;16.14;chrome.exe;12.86;chrome.exe;9.24;chrome.exe;8.51;chrome.exe;6.84
servidor42.LUCHT33RSTA;2025-10-04 21:55:17;89;8;64.5;40.6;306;1502848392;1502848392;219339855;377791;chrome.exe;8.36;chrome.exe;8.29;dwm.exe;7.05;chrome.exe;6.31;python.exe;6.15
servidor42.LUCHT33RSTA;2025-10-04 21:55:31;56.2;8;64.7;40.6;306;1563288121;1563288121;219888478;383046;explorer.exe;7.66;chrome.exe;6.91;python.exe;6.28;chrome.exe;5.41;System;4.71
servidor42.LUCHT33RSTA;2025-10-04 21:55:46;53.5;8;64.4;40.6;305;1645839074;1645839074;220640157;390297;chrome.exe;10.46;python.exe;6.58;chrome.exe;6.1;System;3.55;chrome.exe;3.26
servidor42.LUCHT33RSTA;2025-10-04 21:56:00;52.6;8;56.9;40.6;302;1701057349;1701104349;221150115;395145;chrome.exe;23.71;chrome.exe;7.64;chrome.exe;5.46;python.exe;4.62;dwm.exe;4.58
servidor42.LUCHT33RSTA;2025-10-04 21:56:13;38.2;8;58;40.6;302;1758783953;1758783953;221659912;400060;WhatsApp.exe;7.06;python.exe;5.15;chrome.exe;3.69;dwm.exe;3.16;chrome.exe;1.48
servidor42.LUCHT33RSTA;2025-10-04 21:56:26;31.1;8;58;40.6;302;1804880275;1804880275;222059574;403957;chrome.exe;5.92;python.exe;5.74;chrome.exe;5.21;System;3.23;chrome.exe;2.7
servidor42.LUCHT33RSTA;2025-10-04 21:56:39;16.2;8;58;40.6;302;1804908585;1804908585;222065924;404028;chrome.exe;5.6;python.exe;5.19;dwm.exe;1.64;chrome.exe;1.2;chrome.exe;0.33
servidor42.LUCHT33RSTA;2025-10-04 21:56:51;20.8;8;57.6;40.6;300;1852278377;1852278377;222463080;407922;python.exe;5.1;chrome.exe;2.34;dwm.exe;2.21;Dell.TechHub.Instrumentation.SubAgent.exe;1.11;chrome.exe;1.1
servidor42.LUCHT33RSTA;2025-10-04 21:57:04;29.9;8;52.9;40.6;291;1853272322;1853272406;222735149;408648;chrome.exe;5.92;chrome.exe;4.91;python.exe;4.9;dwm.exe;4.1;chrome.exe;1.96
servidor42.LUCHT33RSTA;2025-10-04 21:57:16;41.3;8;52.4;40.6;282;1853687779;1853694844;223004292;409200;WINWORD.EXE;17;python.exe;4.64;dwm.exe;2.65;MsMpEng.exe;2.55;chrome.exe;2.55
servidor42.LUCHT33RSTA;2025-10-04 21:57:29;34.9;8;53.4;40.6;287;1853885279;1853885279;223343637;409445;chrome.exe;4.97;python.exe;4.62;dwm.exe;1.57;chrome.exe;1.35;System;0.9
servidor42.LUCHT33RSTA;2025-10-04 21:57:41;16.8;8;53.2;40.6;286;1853917628;1853917628;223363578;409488;python.exe;4.72;chrome.exe;4.05;dwm.exe;1.74;chrome.exe;1.5;System;0.57
servidor42.LUCHT33RSTA;2025-10-04 21:57:54;25.6;8;53.2;40.6;286;1854169182;1854169182;223707829;409798;python.exe;5.06;chrome.exe;3.59;dwm.exe;2.59;chrome.exe;1.51;Code.exe;1.25
servidor42.LUCHT33RSTA;2025-10-04 21:58:07;32.2;8;53.5;40.6;286;1854315480;1854315480;223835500;409996;chrome.exe;21.79;python.exe;5.09;chrome.exe;4.61;dwm.exe;4.09;chrome.exe;3.38
servidor42.LUCHT33RSTA;2025-10-04 21:58:20;40.5;8;54.2;40.6;285;1917564971;1917564971;224523765;415732;python.exe;4.78;svchost.exe;3.19;chrome.exe;2.08;chrome.exe;2.08;dwm.exe;1.73
servidor42.LUCHT33RSTA;2025-10-04 21:58:32;26.1;8;54.6;40.6;284;1957003448;1957003448;224878896;419163;chrome.exe;11.74;python.exe;5.6;chrome.exe;3.69;dwm.exe;2.41;chrome.exe;1.93
servidor42.LUCHT33RSTA;2025-10-04 21:58:45;28.5;8;52.9;40.6;284;1962623984;1962624072;224961282;419714;python.exe;4.5;chrome.exe;3.62;dwm.exe;2.34;chrome.exe;0.94;svchost.exe;0.35
servidor42.LUCHT33RSTA;2025-10-04 21:58:57;28.3;8;53.1;40.6;284;1963892828;1963892828;225043976;420024;python.exe;4.7;chrome.exe;3.11;dwm.exe;2.27;msedgewebview2.exe;1.9;chrome.exe;1.06
servidor42.LUCHT33RSTA;2025-10-04 21:59:10;17.7;8;52.4;40.6;284;1965087538;1965087538;225095625;420318;python.exe;4.64;chrome.exe;3.85;dwm.exe;3.11;Code.exe;1.73;chrome.exe;1.61
servidor42.LUCHT33RSTA;2025-10-04 21:59:22;27.6;8;50.9;40.6;276;1967277602;1967277602;225249682;420822;chrome.exe;17.15;python.exe;4.42;dwm.exe;3.91;chrome.exe;3.23;chrome.exe;2.6
servidor42.LUCHT33RSTA;2025-10-04 21:59:34;18.5;8;50.6;40.6;275;1968737041;1968737041;225283597;421021;python.exe;4.42;dwm.exe;2.23;chrome.exe;1.64;chrome.exe;1.12;chrome.exe;1.11
servidor42.LUCHT33RSTA;2025-10-04 21:59:46;14.9;8;50.7;40.6;277;1969635832;1969635832;225326564;421198;python.exe;4.56;chrome.exe;2.16;dwm.exe;1.8;chrome.exe;1.55;System;0.94
servidor42.LUCHT33RSTA;2025-10-04 21:59:59;15.3;8;50.3;40.6;274;1971260347;1971260347;225359529;421402;python.exe;5.16;dwm.exe;3.73;chrome.exe;2.99;chrome.exe;2.91;chrome.exe;2.9
servidor42.LUCHT33RSTA;2025-10-04 22:00:11;38.8;8;52.8;40.6;280;1973639667;1973639667;225404815;421778;python.exe;4.72;MsMpEng.exe;4.17;rsession-utf8.exe;2.41;chrome.exe;2.23;System;1.25
servidor42.LUCHT33RSTA;2025-10-04 22:00:23;12.7;8;52.6;40.6;278;1974273771;1974273771;225418475;421867;python.exe;4;chrome.exe;2.39;dwm.exe;1.25;System;0.86;bash.exe;0.75
servidor42.LUCHT33RSTA;2025-10-04 22:00:35;14.8;8;52.7;40.6;278;1974282433;1974282809;225426257;421888;python.exe;4.19;WINWORD.EXE;2.84;chrome.exe;2.48;dwm.exe;1.94;System;0.25
servidor42.LUCHT33RSTA;2025-10-04 22:00:47;13.9;8;52.9;40.6;280;1974312705;1974312705;225439676;421943;python.exe;4.04;dwm.exe;2.01;chrome.exe;2.01;System;0.38;Code.exe;0.38
servidor42.LUCHT33RSTA;2025-10-04 22:01:00;12;8;52.9;40.6;279;1974325143;1974325143;225446144;421992;python.exe;4.15;chrome.exe;2.84;WINWORD.EXE;2.46;dwm.exe;2.09;svchost.exe;0.85
servidor42.LUCHT33RSTA;2025-10-04 22:01:12;13.2;8;52.7;40.6;279;1974347545;1974347545;225464477;422072;python.exe;4.45;chrome.exe;2.29;dwm.exe;1.66;WINWORD.EXE;1.27;System;0.38
servidor42.LUCHT33RSTA;2025-10-04 22:01:24;10.9;8;52.6;40.6;278;1974358788;1974358788;225469148;422089;python.exe;4.09;chrome.exe;2.16;dwm.exe;1.77;System;0.25;svchost.exe;0.25
servidor42.LUCHT33RSTA;2025-10-04 22:01:36;10.7;8;52.7;40.6;278;1974368440;1974368440;225484262;422138;python.exe;4.59;dwm.exe;2.08;WINWORD.EXE;1.84;chrome.exe;1.84;MsMpEng.exe;0.25
servidor42.LUCHT33RSTA;2025-10-04 22:01:48;16.9;8;53.1;40.6;277;1974403730;1974403730;225496281;422192;chrome.exe;20.98;python.exe;5.1;chrome.exe;3.76;dwm.exe;2.1;System;0.8
servidor42.LUCHT33RSTA;2025-10-04 22:02:01;29.3;8;53.3;40.6;277;1977549387;1977549387;225641809;422716;chrome.exe;7.04;python.exe;4.85;dwm.exe;2.73;chrome.exe;2.02;System;1.9
servidor42.LUCHT33RSTA;2025-10-04 22:02:14;28.4;8;53.4;40.6;276;1981636772;1981636772;225730763;423160;chrome.exe;20.41;python.exe;5.15;chrome.exe;4.34;dwm.exe;3.34;chrome.exe;1.82
servidor42.LUCHT33RSTA;2025-10-04 22:02:26;19.9;8;53.3;40.6;276;1981675480;1981675480;225759092;423213;chrome.exe;5.96;python.exe;4.67;dwm.exe;2.39;chrome.exe;1.09;svchost.exe;0.36
servidor42.LUCHT33RSTA;2025-10-04 22:02:38;25.5;8;53.7;40.6;277;1984033703;1984033703;225898996;423655;chrome.exe;4.04;python.exe;3.99;dwm.exe;1.65;chrome.exe;0.64;svchost.exe;0.51
servidor42.LUCHT33RSTA;2025-10-04 22:02:50;14.8;8;53.8;40.6;277;1985246569;1985246569;225972530;423896;chrome.exe;4.3;python.exe;4.14;dwm.exe;1.52;System;0.62;audiodg.exe;0.5
servidor42.LUCHT33RSTA;2025-10-04 22:03:02;16.1;8;53.7;40.6;277;1987249149;1987249149;226009106;424135;chrome.exe;4.96;python.exe;4.38;dwm.exe;2.08;chrome.exe;1.14;bash.exe;0.59
servidor42.LUCHT33RSTA;2025-10-04 22:03:15;19.9;8;53;40.6;277;1988909874;1988909874;226078090;424434;chrome.exe;5.19;python.exe;4.41;MemCompression;3.66;dwm.exe;1.55;System;0.96
servidor42.LUCHT33RSTA;2025-10-04 22:03:27;22.9;8;53.6;40.6;277;1990203430;1990203430;226116290;424636;chrome.exe;12.72;python.exe;4.81;dwm.exe;3.27;chrome.exe;2.16;chrome.exe;1.98
servidor42.LUCHT33RSTA;2025-10-04 22:03:39;15.6;8;53.4;40.6;276;1991664314;1991664314;226174559;424835;python.exe;4.34;WINWORD.EXE;2.21;chrome.exe;2.21;dwm.exe;1.96;chrome.exe;0.74
servidor42.LUCHT33RSTA;2025-10-04 22:03:52;24.7;8;53.5;40.6;276;1992935044;1992935044;226205006;425014;python.exe;4.86;dwm.exe;2.25;WINWORD.EXE;1.9;chrome.exe;1.06;chrome.exe;0.95
servidor42.LUCHT33RSTA;2025-10-04 22:04:06;53.8;8;55.7;40.6;286;1993457021;1993457107;226465127;425949;Spotify.exe;11.22;Spotify.exe;7.61;MsMpEng.exe;7.24;dwm.exe;6.61;python.exe;4.8
servidor42.LUCHT33RSTA;2025-10-04 22:04:18;35;8;56.1;40.6;286;1998056559;1998056559;226831623;427485;python.exe;4.74;WINWORD.EXE;2.49;dwm.exe;2.01;chrome.exe;1.07;chrome.exe;0.71
servidor42.LUCHT33RSTA;2025-10-04 22:04:31;13.2;8;56.1;40.6;286;1998072863;1998072863;226860781;427586;chrome.exe;5.21;python.exe;4.59;dwm.exe;2.31;WINWORD.EXE;1.74;chrome.exe;0.81
servidor42.LUCHT33RSTA;2025-10-04 22:04:43;14;8;55.8;40.6;285;1998102485;1998102485;226889488;427689;python.exe;4.61;dwm.exe;2.01;chrome.exe;1.54;chrome.exe;1.09;MsMpEng.exe;0.47
servidor42.LUCHT33RSTA;2025-10-04 22:04:55;13.6;8;55.8;40.6;286;1998133758;1998133758;226922533;427832;python.exe;4.64;chrome.exe;3.26;dwm.exe;2.33;chrome.exe;1.4;svchost.exe;0.7
servidor42.LUCHT33RSTA;2025-10-04 22:05:07;12.1;8;55.7;40.6;284;1998172508;1998172508;226952982;427959;python.exe;4.72;dwm.exe;2.64;chrome.exe;1.69;chrome.exe;1.31;System;0.94
servidor42.LUCHT33RSTA;2025-10-04 22:05:20;12.4;8;55.7;40.6;284;1998201814;1998201814;226987027;428076;python.exe;4.53;chrome.exe;2.54;dwm.exe;1.93;chrome.exe;0.96;System;0.82
servidor42.LUCHT33RSTA;2025-10-04 22:05:32;14.9;8;55.8;40.6;284;1998224440;1998224956;227019748;428146;python.exe;5.44;dwm.exe;4;explorer.exe;3.51;chrome.exe;2.29;chrome.exe;1.02
servidor42.LUCHT33RSTA;2025-10-04 22:05:44;23.4;8;57.1;40.6;290;1998282259;1998282259;227056713;428256;python.exe;4.71;dwm.exe;3.25;chrome.exe;2.76;chrome.exe;1.81;chrome.exe;1.32
servidor42.LUCHT33RSTA;2025-10-04 22:05:57;23.1;8;57.9;40.6;293;1998297951;1998297951;227081271;428314;VirtualBoxVM.exe;13.39;python.exe;4.75;chrome.exe;2.91;dwm.exe;1.21;System;0.47
servidor42.LUCHT33RSTA;2025-10-04 22:06:09;25.8;8;59.6;40.6;293;1998327282;1998327282;227139216;428420;VirtualBoxVM.exe;13.66;python.exe;4.88;chrome.exe;2.05;MemCompression;2;dwm.exe;1.44
servidor42.LUCHT33RSTA;2025-10-04 22:06:21;25.7;8;61.6;40.6;293;1998358462;1998358462;227187558;428544;VirtualBoxVM.exe;14.44;python.exe;5.26;dwm.exe;2.73;WINWORD.EXE;1.31;chrome.exe;1.1
servidor42.LUCHT33RSTA;2025-10-04 22:06:34;25;8;63.3;40.6;293;1998394769;1998394982;227249486;428682;VirtualBoxVM.exe;13.44;python.exe;4.85;chrome.exe;2.71;WINWORD.EXE;2;dwm.exe;1.3
servidor42.LUCHT33RSTA;2025-10-04 22:06:46;25.3;8;64.3;40.6;291;1998747979;1998747979;227288614;428783;VirtualBoxVM.exe;11.26;python.exe;4.45;chrome.exe;2.9;dwm.exe;2.4;csrss.exe;0.6
servidor42.LUCHT33RSTA;2025-10-04 22:06:58;24.6;8;65.2;40.6;291;1998766269;1998766269;227294586;428813;VirtualBoxVM.exe;12.46;python.exe;4.71;chrome.exe;3.09;dwm.exe;2.61;Code.exe;2.05
servidor42.LUCHT33RSTA;2025-10-04 22:07:11;42.5;8;66.2;40.6;290;1999933814;1999933814;227499630;429462;chrome.exe;11.84;VirtualBoxVM.exe;9.36;python.exe;5.62;dwm.exe;2.44;chrome.exe;1.57
servidor42.LUCHT33RSTA;2025-10-04 22:07:23;31.2;8;66.1;40.6;290;2005764474;2005764474;227713429;430385;chrome.exe;18.93;VirtualBoxVM.exe;7.88;python.exe;4.17;WINWORD.EXE;3.11;dwm.exe;1.85
servidor42.LUCHT33RSTA;2025-10-04 22:07:36;28.3;8;65.3;40.6;290;2005808345;2005808345;227770877;430501;VirtualBoxVM.exe;9.32;chrome.exe;4.75;python.exe;4.54;WINWORD.EXE;1.94;dwm.exe;1.7
servidor42.LUCHT33RSTA;2025-10-04 22:07:48;27.4;8;65.5;40.6;290;2005849291;2005849291;227882675;430677;chrome.exe;14.89;VirtualBoxVM.exe;8.6;python.exe;4.8;dwm.exe;1.75;chrome.exe;1.5
servidor42.LUCHT33RSTA;2025-10-04 22:08:00;18.8;8;65.4;40.6;291;2006684598;2006684598;227908840;430842;VirtualBoxVM.exe;9.44;python.exe;4.47;chrome.exe;0.96;dwm.exe;0.95;svchost.exe;0.6
